timestamp,best_bid,best_ask,mid_price,microprice,ofi,dynamic_vol,long_vol_ma
2026-04-01 14:21:26.429633,67995.78462733625,67996.35766113646,67996.07114423635,67996.02232097978,-0.21300338892168313,5.0,5.0
2026-04-01 14:21:26.529633,67995.57586609686,67996.1248455572,67995.85035582703,67995.75176980718,-0.44895131317743786,5.0,5.0
2026-04-01 14:21:26.629633,67995.23124831276,67995.61058894302,67995.42091862789,67995.35931059056,-0.4060205552746268,5.0,5.0
2026-04-01 14:21:26.729633,67996.3385206687,67996.95323243608,67996.64587655239,67996.47609692389,-0.6904847015874632,5.0,5.0
2026-04-01 14:21:26.829633,67996.54011547146,67996.70658241824,67996.62334894485,67996.60557040997,-0.2669979719352258,5.0,5.0
2026-04-01 14:21:26.929633,67995.5477497431,67996.24586310858,67995.89680642584,67995.85584342534,-0.1466917929095009,5.0,5.0
2026-04-01 14:21:27.029633,67996.28905619956,67996.61343185884,67996.4512440292,67996.43862018411,-0.09729340605334219,5.0,5.0
2026-04-01 14:21:27.129633,67995.48021672657,67995.78322750155,67995.63172211406,67995.65743720744,0.21216319271300427,5.0,5.0
2026-04-01 14:21:27.229633,67995.54561481702,67996.02284986257,67995.78423233979,67995.82428633395,0.2098232020905761,5.0,5.0
2026-04-01 14:21:27.329633,67994.16956096668,67994.7561555523,67994.46285825949,67994.51500980144,0.22226399300520505,5.0,5.0
2026-04-01 14:21:27.429633,67993.30413757567,67993.83692238838,67993.57052998203,67993.61640689982,0.2152694516674546,5.0,5.0
2026-04-01 14:21:27.529633,67993.54343499555,67993.89490316238,67993.71916907896,67993.76074156306,0.2957058990059602,5.0,5.0
2026-04-01 14:21:27.629633,67994.0295363092,67994.42831845097,67994.22892738009,67994.2533107925,0.15286173737081368,5.0,5.0
2026-04-01 14:21:27.729633,67994.2131065664,67994.48649809693,67994.34980233166,67994.35932456034,0.08707501529252515,5.0,5.0
2026-04-01 14:21:27.829633,67994.05543973147,67994.51050375115,67994.28297174131,67994.32594447218,0.23608068869013557,5.0,5.0
2026-04-01 14:21:27.929633,67993.73354285353,67994.44854709643,67994.09104497498,67994.16430235794,0.2561431756981916,5.0,5.0
2026-04-01 14:21:28.029633,67992.84591035866,67993.34505777115,67993.0954840649,67993.13439218972,0.19487291652303773,5.0,5.0
2026-04-01 14:21:28.129633,67992.2643748443,67992.93625769526,67992.60031626977,67992.56955411367,-0.11446249916156043,5.0,5.0
2026-04-01 14:21:28.229633,67991.9016910734,67992.69277134095,67992.29723120718,67992.36125078045,0.2023169326199927,5.0,5.0
2026-04-01 14:21:28.329633,67992.82678546903,67993.20918176523,67993.01798361713,67993.02405279252,0.03967857073683964,5.0,5.0
2026-04-01 14:21:28.429633,67993.03183746798,67993.49452281737,67993.26318014268,67993.30596451495,0.23117423281016508,5.0,5.0
2026-04-01 14:21:28.529633,67991.60890057423,67992.54313914645,67992.07601986034,67992.16258596856,0.2316488282262574,5.0,5.0
2026-04-01 14:21:28.629633,67991.89884870213,67992.68771738453,67992.29328304333,67992.27378580657,-0.06178860055365529,5.0,5.0
2026-04-01 14:21:28.729633,67991.95859345923,67992.12411255408,67992.04135300666,67992.05445780123,0.19793478503551606,5.0,5.0
2026-04-01 14:21:28.829633,67991.30334257889,67991.8807722421,67991.5920574105,67991.6426755176,0.2191526965600966,5.0,5.0
2026-04-01 14:21:28.929633,67991.78056004469,67992.28067204315,67992.03061604392,67992.12130612636,0.4533488634234906,5.0,5.0
2026-04-01 14:21:29.029633,67992.41641734337,67993.08170796555,67992.74906265446,67992.84190124474,0.3488647937627833,5.0,5.0
2026-04-01 14:21:29.129633,67993.22863556669,67993.5796398132,67993.40413768994,67993.46554171584,0.4373453206917767,5.0,5.0
2026-04-01 14:21:29.229633,67992.66844876585,67993.00052709144,67992.83448792865,67992.8370433511,0.019238100319007412,5.0,5.0
2026-04-01 14:21:29.329633,67992.43766797778,67992.80245383472,67992.62006090625,67992.60784922,-0.08369078744759513,5.0,5.0
2026-04-01 14:21:29.429633,67992.63620263065,67993.02181692139,67992.82900977602,67992.7787664187,-0.32573583577671017,5.0,5.0
2026-04-01 14:21:29.529633,67993.14319164565,67993.806256479,67993.47472406233,67993.38140903063,-0.351832230417882,5.0,5.0
2026-04-01 14:21:29.629633,67993.00680196017,67993.27056172554,67993.13868184286,67993.11708571573,-0.2046950479539707,0.9051569328810743,5.0
2026-04-01 14:21:29.729633,67992.80996222475,67993.18543944477,67992.99770083476,67992.95340851934,-0.29490680829170424,0.9051623829732146,5.0
2026-04-01 14:21:29.829633,67992.17047814079,67992.31267566269,67992.24157690174,67992.23714589224,-0.07790236832019223,0.9067851272613867,5.0
2026-04-01 14:21:29.929633,67991.06566238412,67991.76708594881,67991.41637416647,67991.3497278336,-0.2375395417821657,0.8869039585741604,5.0
2026-04-01 14:21:30.029633,67991.59048023498,67992.34468625487,67991.96758324493,67991.96008303176,-0.024861287784845115,0.8974536575919977,5.0
2026-04-01 14:21:30.129633,67992.68447558314,67993.11906089698,67992.90176824006,67992.94363085918,0.2408193385576889,0.9211699042510159,5.0
2026-04-01 14:21:30.229633,67992.65297132931,67993.09338145636,67992.87317639284,67992.94494592042,0.4074016647922327,0.8909953763049726,5.0
2026-04-01 14:21:30.329633,67993.2740634175,67993.86470779795,67993.56938560773,67993.6349361727,0.2774536047074432,0.8966399284507998,5.0
2026-04-01 14:21:30.429633,67993.4083650998,67994.20326150127,67993.80581330054,67993.74563800369,-0.18925515558750192,0.8991799051076841,5.0
2026-04-01 14:21:30.529633,67993.0740890687,67993.65581121821,67993.36495014346,67993.35461096698,-0.044433482901907045,0.8951117550965401,5.0
2026-04-01 14:21:30.629633,67993.42728985063,67993.78778146213,67993.60753565638,67993.59847788599,-0.06281540340968178,0.8978156742198525,5.0
2026-04-01 14:21:30.729633,67994.55274239744,67994.72897788303,67994.64086014024,67994.62330203278,-0.2490716809237002,0.9248101689912234,5.0
2026-04-01 14:21:30.829633,67994.46186456164,67994.73883930912,67994.60035193538,67994.56457048269,-0.32296674175922724,0.9231879829910928,5.0
2026-04-01 14:21:30.929633,67995.40753366734,67995.9221775574,67995.66485561237,67995.66740069784,0.012363332793617177,0.9224303098474794,5.0
2026-04-01 14:21:31.029633,67993.68824397727,67994.05717847262,67993.87271122495,67993.84069373069,-0.21695920724745632,0.9560850943058706,5.0
2026-04-01 14:21:31.129633,67994.15752459729,67994.6965181385,67994.4270213679,67994.40745514969,-0.09075349103609551,0.9625804656300212,5.0
2026-04-01 14:21:31.229633,67994.2898237436,67994.67923894036,67994.48453134198,67994.47930557193,-0.03354883225320044,0.9558941846544002,5.0
2026-04-01 14:21:31.329633,67994.13203726934,67994.42040798308,67994.27622262621,67994.2646884851,-0.09999404034786682,0.9545448962011662,5.0
2026-04-01 14:21:31.429633,67994.2085137275,67994.4731074012,67994.34081056435,67994.3454580573,0.04391160316692258,0.948895260989611,5.0
2026-04-01 14:21:31.529633,67992.60133741096,67993.41380831283,67993.0075728619,67993.12579515004,0.3637739144716573,0.9631776681672791,5.0
2026-04-01 14:21:31.629633,67992.53181284197,67993.20961039182,67992.8707116169,67992.93849503918,0.250013526523669,0.9417239599606366,5.0
2026-04-01 14:21:31.729633,67992.69866597878,67993.54476956914,67993.12171777396,67993.17717996852,0.1638753079296984,0.9438430026035365,5.0
2026-04-01 14:21:31.829633,67993.83578523116,67994.4437754113,67994.13978032123,67994.20391282604,0.26370699273828363,0.9667252446777381,5.0
2026-04-01 14:21:31.929633,67993.60077582358,67994.01477754186,67993.80777668272,67993.87530856155,0.40779950811454135,0.9515035918343616,5.0
2026-04-01 14:21:32.029633,67992.89177200368,67993.65644018819,67993.27410609594,67993.37231645011,0.3210881404676331,0.9537349967380123,5.0
2026-04-01 14:21:32.129633,67992.69684428767,67993.1902306874,67992.94353748753,67992.98534708502,0.21185017217875848,0.9548414231362707,5.0
2026-04-01 14:21:32.229633,67993.28069377283,67993.8248621269,67993.55277794987,67993.49543203953,-0.2634566577920074,0.9524476947165363,5.0
2026-04-01 14:21:32.329633,67993.5116139358,67994.00304905999,67993.7573314979,67993.68272379457,-0.37953994159651694,0.952288925643061,5.0
2026-04-01 14:21:32.429633,67993.31960392329,67993.41960392329,67993.36960392329,67993.3475850719,-0.5504712847705495,0.951857045738379,5.0
2026-04-01 14:21:32.529633,67993.29157156512,67994.11251856756,67993.70204506634,67993.59335969802,-0.3309755927925888,0.953905567542505,5.0
2026-04-01 14:21:32.629633,67993.45244607508,67994.05064686427,67993.75154646968,67993.67255768209,-0.3301098435938689,0.9509901028983702,5.0
2026-04-01 14:21:32.729633,67994.11032813,67994.67629274218,67994.39331043609,67994.31697365257,-0.3371976881625742,0.9290186314872777,5.0
2026-04-01 14:21:32.829633,67993.65770951414,67994.1453543017,67993.90153190792,67993.84527149244,-0.28842928766278436,0.933004369716048,5.0
2026-04-01 14:21:32.929633,67993.39143822461,67993.92412378869,67993.65778100665,67993.56846025109,-0.4192001885384467,0.9245474250435772,5.0
2026-04-01 14:21:33.029633,67993.19861595663,67993.57916016945,67993.38888806304,67993.38193617132,-0.04567072291992885,0.9184241447940301,5.0
2026-04-01 14:21:33.129633,67992.09318021742,67992.71649608789,67992.40483815265,67992.45989406473,0.22081866785738266,0.9239868689579706,5.0
2026-04-01 14:21:33.229633,67992.51245436538,67992.7510346965,67992.63174453094,67992.68054062402,0.5113172242883128,0.924703581658307,5.0
2026-04-01 14:21:33.329633,67992.56920216912,67993.10641585563,67992.83780901237,67992.96057374735,0.5713030868928441,0.8927954776491352,5.0
2026-04-01 14:21:33.429633,67992.55911406287,67993.17142875699,67992.86527140993,67992.98276529276,0.4797120008545301,0.8770574751021476,5.0
2026-04-01 14:21:33.529633,67992.51217050325,67992.97243667649,67992.74230358987,67992.87683038237,0.7307010613277276,0.8767525802254402,5.0
2026-04-01 14:21:33.629633,67991.51711658528,67992.09129014378,67991.80420336453,67991.91557065013,0.4849025349459726,0.887932207936382,5.0
2026-04-01 14:21:33.729633,67991.37922860439,67991.68096172596,67991.53009516517,67991.55881114966,0.23792535889747418,0.8884689169265514,5.0
2026-04-01 14:21:33.829633,67991.14775756093,67991.45459220676,67991.30117488385,67991.31123099074,0.0819342521088812,0.8891344323544983,5.0
2026-04-01 14:21:33.929633,67990.49073627025,67991.03807969445,67990.76440798235,67990.80255089352,0.17421836767540871,0.8935569160762787,5.0
2026-04-01 14:21:34.029633,67990.33667670778,67990.97238663869,67990.65453167324,67990.65342924386,-0.0043354261534371275,0.8750265131126819,5.0
2026-04-01 14:21:34.129633,67990.86499822755,67990.99002509644,67990.927511662,67990.92577330292,-0.0347597098740213,0.8725509280442166,5.0
2026-04-01 14:21:34.229633,67991.89026396131,67992.49466808833,67992.19246602482,67992.10786955866,-0.34991681216987336,0.9046255778463085,5.0
2026-04-01 14:21:34.329633,67992.10542536467,67992.49678506459,67992.30110521463,67992.26960705854,-0.20120975725874352,0.8941068649503949,5.0
2026-04-01 14:21:34.429633,67992.22177849368,67992.68321727622,67992.45249788495,67992.36492622345,-0.4744489671065538,0.8932948404631742,5.0
2026-04-01 14:21:34.529633,67992.25634625112,67992.48844266639,67992.37239445875,67992.31764627207,-0.5897138330136431,0.8642274202944021,5.0
2026-04-01 14:21:34.629633,67990.89005504403,67991.21973159601,67991.05489332002,67991.0208939973,-0.25782333108226785,0.8988410122292065,5.0
2026-04-01 14:21:34.729633,67990.69109935338,67991.38432441848,67991.03771188593,67991.04240192284,0.016913831977294402,0.8977308012619839,5.0
2026-04-01 14:21:34.829633,67990.82983882034,67991.33641149513,67991.08312515773,67991.1012076493,0.08923937508999981,0.8938972305148691,5.0
2026-04-01 14:21:34.929633,67992.55276378558,67992.97620810525,67992.76448594542,67992.78667208784,0.13098618517354593,0.9462973549293782,5.0
2026-04-01 14:21:35.029633,67992.39560024018,67992.87230256965,67992.63395140492,67992.63493271153,0.005146327966662187,0.9367498149936666,5.0
2026-04-01 14:21:35.129633,67992.53255089128,67993.1303932562,67992.83147207374,67992.79555218498,-0.15020635397677742,0.9289809667463572,5.0
2026-04-01 14:21:35.229633,67992.5038148433,67993.09191374252,67992.79786429291,67992.75078727232,-0.20012374043173675,0.9226861314688745,5.0
2026-04-01 14:21:35.329633,67991.7371100348,67992.22210463471,67991.97960733475,67991.88787816933,-0.4728360142594398,0.9348590705233335,5.0
2026-04-01 14:21:35.429633,67992.37977578449,67993.09836760665,67992.73907169557,67992.63806042129,-0.35142090112979113,0.945385274445012,5.0
2026-04-01 14:21:35.529633,67992.88884232084,67993.58293484822,67993.23588858453,67993.15566771875,-0.2889415409986405,0.9420649893755225,5.0
2026-04-01 14:21:35.629633,67993.46078990497,67994.0434643108,67993.75212710789,67993.65137464748,-0.4322845631908978,0.9449453306980765,5.0
2026-04-01 14:21:35.729633,67992.87565385131,67993.38657620791,67993.13111502961,67993.12013929439,-0.05370549494399157,0.9521296560508969,5.0
2026-04-01 14:21:35.829633,67993.7729846473,67994.4044488663,67994.0887167568,67994.10784584671,0.07573307135501678,0.9576717096349714,5.0
2026-04-01 14:21:35.929633,67992.86425336162,67993.42710684598,67993.1456801038,67993.19132560125,0.20274147145353558,0.961784740468915,5.0
2026-04-01 14:21:36.029633,67993.19236882571,67993.90452884008,67993.5484488329,67993.56977439774,0.07486226552767217,0.9592382107218033,5.0
2026-04-01 14:21:36.129633,67994.70105266926,67995.3809649446,67995.04100880693,67995.05824238295,0.06336691009325666,0.9841468252624727,5.0
2026-04-01 14:21:36.229633,67994.22828572492,67994.52463494464,67994.37646033478,67994.39771881657,0.17933640761675262,0.9930360291399245,5.0
2026-04-01 14:21:36.329633,67993.85915506132,67994.14196242717,67994.00055874424,67994.02125938593,0.18299241989428683,0.9873184683925442,5.0
2026-04-01 14:21:36.429633,67993.91223715643,67994.27198724756,67994.092112202,67994.16059764176,0.47592371386411814,0.9864680856882528,5.0
2026-04-01 14:21:36.529633,67993.42035303879,67994.1155807768,67993.76796690779,67993.86913023092,0.36377764290115017,0.9847824933686616,5.0
2026-04-01 14:21:36.629633,67992.6316625922,67992.81640079286,67992.72403169253,67992.73942399738,0.2082988900187555,1.0036012029434658,5.0
2026-04-01 14:21:36.729633,67992.49636919804,67993.07532067587,67992.78584493695,67992.85622335123,0.3039046318102274,0.983150164354345,5.0
2026-04-01 14:21:36.829633,67991.77757169129,67992.3500803095,67992.06382600039,67992.06506021049,0.005389482581390881,0.9918709993058749,5.0
2026-04-01 14:21:36.929633,67992.02904029704,67992.76156990878,67992.39530510291,67992.45081339765,0.1894404466558047,0.9714390016064406,5.0
2026-04-01 14:21:37.029633,67991.49717769746,67992.0332454356,67991.76521156653,67991.74395798589,-0.0991179804609626,0.9188716020828371,5.0
2026-04-01 14:21:37.129633,67992.70554513286,67992.93690325474,67992.8212241938,67992.8252467388,0.043466649819891845,0.935459600001687,5.0
2026-04-01 14:21:37.229633,67992.12996867766,67992.43809768553,67992.2840331816,67992.27260676476,-0.09270805848762446,0.9402979553233981,5.0
2026-04-01 14:21:37.329633,67991.93408114712,67992.19768204274,67992.06588159493,67992.0676229403,0.016514979682197853,0.940365726606359,5.0
2026-04-01 14:21:37.429633,67992.43258250014,67992.82499370688,67992.62878810351,67992.6594756522,0.19550632194207165,0.947072472522468,5.0
2026-04-01 14:21:37.529633,67991.57002706273,67992.03344674924,67991.80173690598,67991.83822928084,0.19686461275154465,0.9261538169002772,5.0
2026-04-01 14:21:37.629633,67991.8193063319,67992.08621802666,67991.95276217928,67991.94501220931,-0.07258926948932304,0.9264361596838717,5.0
2026-04-01 14:21:37.729633,67992.43240352788,67993.226535926,67992.82946972694,67992.75289759808,-0.24105592796735498,0.9405406639253985,5.0
2026-04-01 14:21:37.829633,67991.60149839171,67991.83644211732,67991.71897025451,67991.6860189866,-0.35062936697900815,0.9424979886997037,5.0
2026-04-01 14:21:37.929633,67991.42604437433,67992.1952650591,67991.81065471671,67991.60233857368,-0.6770363406517117,0.9411234210655794,5.0
2026-04-01 14:21:38.029633,67991.60133908667,67992.33837169297,67991.96985538982,67991.86667515345,-0.34998531780756914,0.9368024071946296,5.0
2026-04-01 14:21:38.129633,67992.14783290261,67992.82749341257,67992.48766315759,67992.41277381197,-0.275466002985168,0.9403909393388569,5.0
2026-04-01 14:21:38.229633,67991.44294529433,67991.80419197284,67991.62356863359,67991.55691866307,-0.4612497115751918,0.9465488672455457,5.0
2026-04-01 14:21:38.329633,67990.43647898578,67991.0049691616,67990.72072407369,67990.69777360607,-0.10092728334724155,0.9596595322527192,5.0
2026-04-01 14:21:38.429633,67990.9420329546,67991.18655872787,67991.06429584124,67991.04218544807,-0.22605381087278797,0.9602863603066965,5.0
2026-04-01 14:21:38.529633,67990.91802791634,67991.60020932334,67991.25911861984,67991.220362191,-0.1420312414268955,0.9586920917274414,5.0
2026-04-01 14:21:38.629633,67991.17254238289,67991.6577454266,67991.41514390474,67991.35967924549,-0.2857806642521015,0.9592728071970588,5.0
2026-04-01 14:21:38.729633,67991.40930433632,67991.82744029342,67991.61837231487,67991.51023138527,-0.6465655952800918,0.9514460894799834,5.0
2026-04-01 14:21:38.829633,67990.98726245802,67991.24251348869,67991.11488797335,67991.03091356288,-0.8224688677583303,0.9516499799488185,5.0
2026-04-01 14:21:38.929633,67991.18336120648,67991.28336120649,67991.23336120648,67991.20180934154,-0.788796623767867,0.9513818344179368,5.0
2026-04-01 14:21:39.029633,67991.26193966669,67991.55423149529,67991.40808558099,67991.35070077323,-0.49081775596147736,0.9512044846776908,5.0
2026-04-01 14:21:39.129633,67990.54371194367,67991.2662715828,67990.90499176324,67990.80444369826,-0.3478884632034067,0.9378650502440457,5.0
2026-04-01 14:21:39.229633,67991.95047028195,67992.36990359625,67992.1601869391,67992.11528003137,-0.26766416848864666,0.967836384144156,5.0
2026-04-01 14:21:39.329633,67992.21781631831,67992.68395054688,67992.4508834326,67992.33350709213,-0.629520067764326,0.9686552818142985,5.0
2026-04-01 14:21:39.429633,67991.31127598706,67991.9423868587,67991.62683142288,67991.55587567098,-0.2810748280636581,0.9809771950513764,5.0
2026-04-01 14:21:39.529633,67991.63296235289,67992.4940961285,67992.0635292407,67991.99664406253,-0.19417766455499819,0.9845858892140275,5.0
2026-04-01 14:21:39.629633,67991.00887342631,67991.7738743573,67991.3913738918,67991.3335598495,-0.18893454885018046,0.9766712235506693,5.0
2026-04-01 14:21:39.729633,67991.77705843799,67992.08259143724,67991.92982493762,67991.93787759656,0.0658902554751257,0.9806978367000749,5.0
2026-04-01 14:21:39.829633,67992.6771201663,67992.78860605202,67992.73286310917,67992.74648695473,0.3055060618675116,0.9911281186875395,5.0
2026-04-01 14:21:39.929633,67991.71342484691,67992.68534769872,67992.19938627281,67992.39011571428,0.4905982021092231,0.9910598487595536,5.0
2026-04-01 14:21:40.029633,67992.39589572478,67993.34969404711,67992.87279488595,67993.01303802337,0.3675911724521821,0.9983156813674451,5.0
2026-04-01 14:21:40.129633,67992.89020176213,67993.42789248143,67993.15904712178,67993.18308344213,0.11175718442751564,0.9984338099626313,5.0
2026-04-01 14:21:40.229633,67993.60968613441,67993.85558848528,67993.73263730985,67993.76143524794,0.29277819019180296,0.9756323547075552,5.0
2026-04-01 14:21:40.329633,67994.67482943092,67995.36747473771,67995.02115208431,67995.01446128942,-0.024149426951050906,1.0046004919369371,5.0
2026-04-01 14:21:40.429633,67994.6335439197,67995.1119471825,67994.8727455511,67994.9433433933,0.36892433482446324,1.0050527160424394,5.0
2026-04-01 14:21:40.529633,67994.13749921811,67994.61490299349,67994.3762011058,67994.43715326878,0.31918559363970633,1.0099803678289894,5.0
2026-04-01 14:21:40.629633,67993.43489043192,67994.11378220054,67993.77433631623,67993.79039370969,0.059130903453833566,0.9836843213221969,5.0
2026-04-01 14:21:40.729633,67992.92639141597,67993.49326636535,67993.20982889066,67993.1653603982,-0.19611244289556357,0.9904256271272072,5.0
2026-04-01 14:21:40.829633,67993.00487527528,67993.26771229308,67993.13629378418,67993.09190412954,-0.422216541272441,0.9906425652194993,5.0
2026-04-01 14:21:40.929633,67993.13418944707,67993.56924106006,67993.35171525356,67993.2941472266,-0.33081147873740624,0.9390369655955272,5.0
2026-04-01 14:21:41.029633,67993.20960959939,67993.84184018512,67993.52572489226,67993.45429087275,-0.28246822093875273,0.9391488321220811,5.0
2026-04-01 14:21:41.129633,67993.76277335543,67994.36482379992,67994.06379857767,67993.94645113805,-0.4872824224997784,0.943791559102949,5.0
2026-04-01 14:21:41.229633,67993.77216344737,67994.32456676225,67994.04836510481,67993.9410925315,-0.485481216435992,0.9437596374187976,5.0
2026-04-01 14:21:41.329633,67994.65904283294,67995.34572742382,67995.00238512838,67994.81389127632,-0.6862461111888617,0.9459780129183403,5.0
2026-04-01 14:21:41.429633,67994.58532956822,67995.01298617065,67994.79915786943,67994.71953696277,-0.4654488333216979,0.9371401866656738,5.0
2026-04-01 14:21:41.529633,67996.36057954299,67996.89631349803,67996.62844652051,67996.54132543012,-0.40655016154598594,0.9936897385148867,5.0
2026-04-01 14:21:41.629633,67996.98282228515,67997.08282228516,67997.03282228515,67997.01597235962,-0.4212481384975776,0.9920178316347321,5.0
2026-04-01 14:21:41.729633,67996.21415809359,67996.6242280548,67996.4191930742,67996.31820382216,-0.6156830637364464,0.9918337145240049,5.0
2026-04-01 14:21:41.829633,67995.33546240469,67995.9882429864,67995.66185269554,67995.50952981327,-0.5833617242205325,0.9880461331539092,5.0
2026-04-01 14:21:41.929633,67995.75001667607,67996.17193778265,67995.96097722936,67995.86329354139,-0.5788030418567179,0.9713809197351033,5.0
2026-04-01 14:21:42.029633,67995.58423088379,67995.99098540544,67995.78760814462,67995.7179006299,-0.4284372453362909,0.9698014060208956,5.0
2026-04-01 14:21:42.129633,67996.1107126906,67996.40242210025,67996.25656739542,67996.21797213287,-0.33076806291245514,0.9322367640630883,5.0
2026-04-01 14:21:42.229633,67996.22188222581,67996.92255540435,67996.57221881508,67996.53781833123,-0.12274083305971845,0.9243834059595157,5.0
2026-04-01 14:21:42.329633,67996.20778849674,67996.81748115146,67996.5126348241,67996.46355578069,-0.20124501680177315,0.9211539613536687,5.0
2026-04-01 14:21:42.429633,67995.57714158512,67996.24222450468,67995.9096830449,67995.76518963989,-0.5431405647208061,0.9291834723345118,5.0
2026-04-01 14:21:42.529633,67994.78909262852,67994.94384983613,67994.86647123232,67994.85016286178,-0.26345090469307714,0.9490558813210671,5.0
2026-04-01 14:21:42.629633,67994.30834881385,67994.77625880518,67994.54230380952,67994.46535324673,-0.4111397715987517,0.9291516870651193,5.0
2026-04-01 14:21:42.729633,67994.87408682551,67995.31806462396,67995.09607572474,67994.99469744062,-0.57085221646199,0.9344432221580774,5.0
2026-04-01 14:21:42.829633,67994.99501587269,67995.43890153138,67995.21695870203,67995.12927393863,-0.49384769301544196,0.9229264475473983,5.0
2026-04-01 14:21:42.929633,67994.16354641845,67994.5403409097,67994.35194366408,67994.29778828252,-0.3593164364722223,0.937513441636127,5.0
2026-04-01 14:21:43.029633,67994.2337297874,67994.66450893306,67994.44911936023,67994.3781982506,-0.4115862521443255,0.9287946137181327,5.0
2026-04-01 14:21:43.129633,67994.35327424345,67995.02320319999,67994.68823872172,67994.56561844918,-0.45758685061630205,0.9089232936045988,5.0
2026-04-01 14:21:43.229633,67994.00518385148,67994.1226135808,67994.06389871614,67994.04195560496,-0.4671540865769678,0.9110686882921717,5.0
2026-04-01 14:21:43.329633,67993.73500619622,67994.59046514981,67994.16273567302,67994.12380445347,-0.11377290339179391,0.9098947928442,5.0
2026-04-01 14:21:43.429633,67993.89906857318,67994.4958367982,67994.1974526857,67994.17424017166,-0.09724258539465128,0.9041673497935934,5.0
2026-04-01 14:21:43.529633,67993.16071256655,67993.65224618741,67993.40647937698,67993.3521651546,-0.27624876547781285,0.9029437171153908,5.0
2026-04-01 14:21:43.629633,67993.2877535585,67993.96912038779,67993.62843697314,67993.51223173497,-0.42636812203673435,0.903401945274258,5.0
